addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,x,y,addr:TW:dataset
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,106號,120.616362077265,24.194204357835,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,107號,120.616322256868,24.194221954854,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,108號,120.616283799166,24.194244692916,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,109號,120.616249000123,24.194262221295,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,110號,120.616209535327,24.19429255037,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,111號,120.616171782003,24.194310152554,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,112號,120.616131618944,24.194343549783,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,113號,120.616097408151,24.19436152204,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,115號,120.616057759396,24.194387516589,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,116號,120.616018530913,24.1944046455,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,117號,120.615979696616,24.194421621896,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,118號,120.615941454226,24.194438491424,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,119號,120.615903408467,24.19445510862,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,120號,120.615865361941,24.194471978622,137998
TW,臺中市,西屯區,林厝里,14鄰,西平南巷5弄,121號,120.615818838921,24.194492538254,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,1號,120.630510456884,24.199882640538,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,3號,120.630526644743,24.199843538134,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,5號,120.630554988996,24.199814984239,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,7號,120.630561332645,24.199782458321,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,9號,120.630579364908,24.199739026358,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,11號,120.630602054044,24.199705257915,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,13號,120.630615227897,24.199670166195,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,15號,120.630632466997,24.199635174621,137998
TW,臺中市,西屯區,林厝里,10鄰,西林巷59弄,21號,120.630683430989,24.199509421828,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,1號,120.646892279719,24.174172690994,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,3號,120.647059221774,24.174352073449,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,3號,120.646952201488,24.174162084908,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,5號,120.647121141304,24.174349011352,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,9號,120.647236948442,24.174342119073,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,1號,120.645907711309,24.17522337297,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,1號,120.645367747126,24.175412454962,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,2號,120.645510817115,24.175353095193,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,3號,120.645870756708,24.175240352453,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,3號,120.645373638494,24.175453100311,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,4號,120.645525677729,24.175389066174,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,5號,120.645833507584,24.175257060366,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,5號,120.645394710545,24.175484751706,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,6號,120.645866600693,24.175362598927,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,6號,120.645541737596,24.175418448584,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,7號,120.645793991076,24.175275108362,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,7號,120.6454157906,24.175513865895,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,8號,120.645819915033,24.175378562581,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,8號,120.645560553237,24.175447837397,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,9號,120.645753390665,24.175293614322,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,9號,120.645436571364,24.175544442125,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,10號,120.64557689888,24.175480660614,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,11號,120.645686772425,24.175325061952,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,11號,120.645459023824,24.175575193794,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷290弄,12號,120.645591670107,24.175513371819,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,13號,120.645649224228,24.175343132541,137998
TW,臺中市,西屯區,逢甲里,19鄰,福上巷276弄,15號,120.645612857338,24.175361106545,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,1號,120.646999192882,24.174356927691,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,2號,120.646949005528,24.174254961486,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,2號,120.646867921329,24.17399951663,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,4號,120.646999608204,24.174249570777,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,4號,120.646936833338,24.173992904239,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,5號,120.647038548202,24.174154311942,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,6號,120.647056119518,24.17424256846,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,6號,120.646994811633,24.173989607335,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,7號,120.647180778799,24.174347262221,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,7號,120.647107649207,24.174150580246,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,8號,120.647090630024,24.174237718349,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,8號,120.647054046193,24.173994385474,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,9號,120.647157556943,24.174147354899,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,10號,120.64717100292,24.174232622203,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,10號,120.647121043535,24.173993285446,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,11號,120.647294504701,24.174338450881,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,11號,120.647196454132,24.174139589434,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,12號,120.647240207049,24.174227193186,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,13號,120.647239184763,24.174130036004,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,14號,120.647295132708,24.174224521156,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷2弄,15號,120.647299716868,24.174122528228,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,16號,120.647329693287,24.174218993913,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,18號,120.647404700923,24.174214390875,137998
TW,臺中市,西屯區,逢甲里,16鄰,中新巷1弄,20號,120.647444113031,24.17419831962,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,1號,120.645617864705,24.174773756048,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,1號,120.645617864705,24.174773756048,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,1號,120.645617864705,24.174773756048,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,1號,120.645617864705,24.174773756048,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,2號,120.64567338391,24.174720170007,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,2號,120.645515202091,24.174941380348,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,3號,120.645625042883,24.174813898744,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,3號,120.645625042883,24.174813898744,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,3號,120.645625042883,24.174813898744,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,4號,120.645660105048,24.174681665492,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,4號,120.645508874378,24.174916174015,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,6號,120.645652885177,24.174644502355,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,6號,120.645502743282,24.174891049401,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之11號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之39號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之37號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之36號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之10號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之42號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之43號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之9號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之40號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之24號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之12號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之28號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之25號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之5號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之30號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之20號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之29號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之13號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8號,120.645642415395,24.174608081094,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之44號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之8號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之34號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之21號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之1號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之22號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之7號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之32號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之31號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之16號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之4號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之14號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之35號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之3號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之17號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之15號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之38號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之27號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之33號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之19號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之26號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之23號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之41號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之18號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,8之6號,120.645632281193,24.174571317501,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,8號,120.64549602339,24.1748653004,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,10號,120.645620275081,24.174535253838,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,10號,120.645482828747,24.174831951772,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,12號,120.645609922273,24.174499248193,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,12號,120.645475533283,24.174800792908,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,14號,120.645585059701,24.174464202045,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,14號,120.645468935763,24.174766376104,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,15號,120.645811066674,24.174422831364,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,16號,120.645549715579,24.174425528858,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,16號,120.64546184565,24.174732138739,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之13號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之7號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之36號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之18號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之27號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之38號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之1號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之16號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之40號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之15號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之9號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之41號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之35號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之24號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之8號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之2號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之11號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之47號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之22號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之32號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之48號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之6號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之31號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之10號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之20號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之3號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之29號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之50號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之51號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之34號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之45號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之14號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18號,120.645531683717,24.174390363138,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之46號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之30號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之12號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之49號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之26號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之23號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之4號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之19號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之43號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之42號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之25號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之52號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之17號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之39號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之21號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之28號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之37號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之33號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之44號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,18之5號,120.645568410943,24.174559015693,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,18號,120.645454759781,24.174696366411,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20之1號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20之1號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20之1號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20之1號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20之1號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,20號,120.645463526168,24.174287993515,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷323弄,20號,120.6454472745,24.174662669882,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之4號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之9號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之5號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之2號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之7號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之6號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之1號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之3號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之8號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之5號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之7號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之2號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之6號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之9號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之8號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之4號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之1號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之3號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之6號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之8號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之4號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之1號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之9號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之2號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之7號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22之3號,120.645424371431,24.174267803358,137998
TW,臺中市,西屯區,逢甲里,18鄰,福上巷319弄,22號,120.645424371431,24.174267803358,137998
