source,addr:TW:dataset,addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:full,x,y
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,87號,,,新竹市香山區東香里10鄰美之城87號,245782.4,2740101.78
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,60號,,,新竹市香山區東香里10鄰美之城60號,245800.77,2740113.18
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,46號,,,新竹市香山區東香里10鄰美之城46號,245825.2,2740086.81
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,228號,,,新竹市香山區東香里10鄰美之城228號,245972.55,2740080.43
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,97號,,,新竹市香山區東香里10鄰美之城97號,245762.43,2740118.87
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,117號,,,新竹市香山區東香里10鄰美之城117號,245716.2,2740152.41
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,90號,,,新竹市香山區東香里10鄰美之城90號,245738.95,2740160.42
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城,8號,,,新竹市香山區東香里12鄰美之城8號,246000.11,2740036.11
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,41號,,,新竹市香山區東香里10鄰美之城41號,245907.63,2740079.68
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,70號,,,新竹市香山區東香里10鄰美之城70號,245780.41,2740129.18
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,39號,,,新竹市香山區東香里10鄰美之城39號,245913.18,2740082.86
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,48號,,,新竹市香山區東香里10鄰美之城48號,245821.88,2740090.7
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,74號,,,新竹市香山區東香里10鄰美之城74號,245773.15,2740135.35
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,95號,,,新竹市香山區東香里10鄰美之城95號,245766.19,2740114.99
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,47號,,,新竹市香山區東香里10鄰美之城47號,245889.64,2740073.6
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,45號,,,新竹市香山區東香里10鄰美之城45號,245897.31,2740076.24
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,232號,,,新竹市香山區東香里10鄰美之城232號,245983.66,2740076.33
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,72號,,,新竹市香山區東香里10鄰美之城72號,245776.41,2740132.08
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,50號,,,新竹市香山區東香里10鄰美之城50號,245818.57,2740095.77
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,115號,,,新竹市香山區東香里10鄰美之城115號,245721.53,2740149.85
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,82號,,,新竹市香山區東香里10鄰美之城82號,245757.69,2740146.82
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,99號,,,新竹市香山區東香里10鄰美之城99號,245758.1,2740122.18
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城,3號,,,新竹市香山區東香里12鄰美之城3號,245986.5,2739991.3
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,81號,,,新竹市香山區東香里10鄰美之城81號,245795.28,2740089.63
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,101號,,,新竹市香山區東香里10鄰美之城101號,245751.07,2740133.1
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,30號,,,新竹市香山區東香里10鄰美之城30號,245853.65,2740085.24
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,83號,,,新竹市香山區東香里10鄰美之城83號,245792.38,2740093.8
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,103號,,,新竹市香山區東香里10鄰美之城103號,245746.71,2740134.97
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,119號,,,新竹市香山區東香里10鄰美之城119號,245712.12,2740154.34
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,54號,,,新竹市香山區東香里10鄰美之城54號,245812.53,2740102.4
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,89號,,,新竹市香山區東香里10鄰美之城89號,245776.78,2740104.14
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,75號,,,新竹市香山區東香里10鄰美之城75號,245802.72,2740077.11
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,34號,,,新竹市香山區東香里10鄰美之城34號,245846.06,2740077.63
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,37號,,,新竹市香山區東香里10鄰美之城37號,245919.27,2740085.77
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,52號,,,新竹市香山區東香里10鄰美之城52號,245815.26,2740099.08
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,68號,,,新竹市香山區東香里10鄰美之城68號,245784.4,2740125.91
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,56號,,,新竹市香山區東香里10鄰美之城56號,245808.33,2740107.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,121號,,,新竹市香山區東香里10鄰美之城121號,245707.35,2740156.56
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,64號,,,新竹市香山區東香里10鄰美之城64號,245793.15,2740119.32
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,111號,,,新竹市香山區東香里10鄰美之城111號,245729.6,2740142.89
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,79號,,,新竹市香山區東香里10鄰美之城79號,245798.73,2740085.64
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,40號,,,新竹市香山區東香里10鄰美之城40號,245825.16,2740081.6
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,80號,,,新竹市香山區東香里10鄰美之城80號,245761.36,2740144.24
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,84號,,,新竹市香山區東香里10鄰美之城84號,245751.52,2740150.44
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,32號,,,新竹市香山區東香里10鄰美之城32號,245850.3,2740081.07
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,230號,,,新竹市香山區東香里10鄰美之城230號,245978.37,2740078.58
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,43號,,,新竹市香山區東香里10鄰美之城43號,245901.28,2740077.83
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,92號,,,新竹市香山區東香里10鄰美之城92號,245732.34,2740165.98
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,42號,,,新竹市香山區東香里10鄰美之城42號,245822.78,2740085.57
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,109號,,,新竹市香山區東香里10鄰美之城109號,245734.04,2740141.02
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,38號,,,新竹市香山區東香里10鄰美之城38號,245827.81,2740076.84
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,208號,,,新竹市香山區東香里10鄰美之城208號,245958.87,2740171.96
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,93號,,,新竹市香山區東香里10鄰美之城93號,245769.74,2740111.51
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,,,新竹市香山區東香里10鄰美之城88號,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,78號,,,新竹市香山區東香里10鄰美之城78號,245764.8,2740141.51
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,2,,新竹市香山區東香里10鄰美之城88號二樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,92號,2,,新竹市香山區東香里10鄰美之城92號二樓,245732.34,2740165.98
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,3,,新竹市香山區東香里10鄰美之城88號三樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,92號,3,,新竹市香山區東香里10鄰美之城92號三樓,245732.34,2740165.98
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,4,,新竹市香山區東香里10鄰美之城88號四樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,5,,新竹市香山區東香里10鄰美之城88號五樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,6,,新竹市香山區東香里10鄰美之城88號六樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,7,,新竹市香山區東香里10鄰美之城88號七樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,8,,新竹市香山區東香里10鄰美之城88號八樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,9,,新竹市香山區東香里10鄰美之城88號九樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,10,,新竹市香山區東香里10鄰美之城88號十樓,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,2,1,新竹市香山區東香里10鄰美之城88號二樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,2,2,新竹市香山區東香里10鄰美之城88號二樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,2,3,新竹市香山區東香里10鄰美之城88號二樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,2,5,新竹市香山區東香里10鄰美之城88號二樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,2,6,新竹市香山區東香里10鄰美之城88號二樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,2,7,新竹市香山區東香里10鄰美之城88號二樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,3,1,新竹市香山區東香里10鄰美之城88號三樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,3,2,新竹市香山區東香里10鄰美之城88號三樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,3,3,新竹市香山區東香里10鄰美之城88號三樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,3,5,新竹市香山區東香里10鄰美之城88號三樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,3,6,新竹市香山區東香里10鄰美之城88號三樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,3,7,新竹市香山區東香里10鄰美之城88號三樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,4,1,新竹市香山區東香里10鄰美之城88號四樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,4,2,新竹市香山區東香里10鄰美之城88號四樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,4,3,新竹市香山區東香里10鄰美之城88號四樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,4,5,新竹市香山區東香里10鄰美之城88號四樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,4,6,新竹市香山區東香里10鄰美之城88號四樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,4,7,新竹市香山區東香里10鄰美之城88號四樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,5,1,新竹市香山區東香里10鄰美之城88號五樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,5,2,新竹市香山區東香里10鄰美之城88號五樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,5,3,新竹市香山區東香里10鄰美之城88號五樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,5,5,新竹市香山區東香里10鄰美之城88號五樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,5,6,新竹市香山區東香里10鄰美之城88號五樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,5,7,新竹市香山區東香里10鄰美之城88號五樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,6,1,新竹市香山區東香里10鄰美之城88號六樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,6,2,新竹市香山區東香里10鄰美之城88號六樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,6,3,新竹市香山區東香里10鄰美之城88號六樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,6,5,新竹市香山區東香里10鄰美之城88號六樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,6,6,新竹市香山區東香里10鄰美之城88號六樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,6,7,新竹市香山區東香里10鄰美之城88號六樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,7,1,新竹市香山區東香里10鄰美之城88號七樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,7,2,新竹市香山區東香里10鄰美之城88號七樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,7,3,新竹市香山區東香里10鄰美之城88號七樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,7,5,新竹市香山區東香里10鄰美之城88號七樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,7,6,新竹市香山區東香里10鄰美之城88號七樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,7,7,新竹市香山區東香里10鄰美之城88號七樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,8,1,新竹市香山區東香里10鄰美之城88號八樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,8,2,新竹市香山區東香里10鄰美之城88號八樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,8,3,新竹市香山區東香里10鄰美之城88號八樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,8,5,新竹市香山區東香里10鄰美之城88號八樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,8,6,新竹市香山區東香里10鄰美之城88號八樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,8,7,新竹市香山區東香里10鄰美之城88號八樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,9,1,新竹市香山區東香里10鄰美之城88號九樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,9,2,新竹市香山區東香里10鄰美之城88號九樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,9,3,新竹市香山區東香里10鄰美之城88號九樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,9,5,新竹市香山區東香里10鄰美之城88號九樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,9,6,新竹市香山區東香里10鄰美之城88號九樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,9,7,新竹市香山區東香里10鄰美之城88號九樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,10,1,新竹市香山區東香里10鄰美之城88號十樓之1,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,10,2,新竹市香山區東香里10鄰美之城88號十樓之2,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,10,3,新竹市香山區東香里10鄰美之城88號十樓之3,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,10,5,新竹市香山區東香里10鄰美之城88號十樓之5,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,10,6,新竹市香山區東香里10鄰美之城88號十樓之6,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88號,10,7,新竹市香山區東香里10鄰美之城88號十樓之7,245724.69,2740216.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88之1號,,,新竹市香山區東香里10鄰美之城88之1號,245739.15,2740231.19
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,99之1號,,,新竹市香山區東香里10鄰美之城99之1號,245754.39,2740124.87
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,28之1號,,,新竹市香山區東香里10鄰美之城28之1號,245856.55,2740102.68
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,71之1號,,,新竹市香山區東香里10鄰美之城71之1號,245809.8,2740068.95
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88之2號,,,新竹市香山區東香里10鄰美之城88之2號,245749.79,2740234.25
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,88之3號,,,新竹市香山區東香里10鄰美之城88之3號,245758.55,2740237.72
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,12號,,,新竹市香山區東香里12鄰美之城5巷12號,245912.32,2740037.87
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,7號,,,新竹市香山區東香里12鄰美之城5巷7號,245955.16,2739994.98
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,19號,,,新竹市香山區東香里12鄰美之城5巷19號,245922.09,2739978.77
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,15號,,,新竹市香山區東香里12鄰美之城5巷15號,245933.76,2739983.31
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,3號,,,新竹市香山區東香里12鄰美之城5巷3號,245964.8,2740000.21
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,13號,,,新竹市香山區東香里12鄰美之城5巷13號,245937.44,2739989.79
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,11號,,,新竹市香山區東香里12鄰美之城5巷11號,245944.77,2739990.19
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,23號,,,新竹市香山區東香里12鄰美之城5巷23號,245911.29,2739973.8
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,1號,,,新竹市香山區東香里12鄰美之城5巷1號,245971.85,2740002.29
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,17號,,,新竹市香山區東香里12鄰美之城5巷17號,245926.41,2739982.01
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,27號,,,新竹市香山區東香里12鄰美之城5巷27號,245900.26,2739968.8
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,4號,,,新竹市香山區東香里12鄰美之城5巷4號,245962.48,2740021.97
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,6號,,,新竹市香山區東香里12鄰美之城5巷6號,245957.04,2740020.1
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,29號,,,新竹市香山區東香里12鄰美之城5巷29號,245895.72,2739966.45
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,25號,,,新竹市香山區東香里12鄰美之城5巷25號,245905.55,2739970.92
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,2號,,,新竹市香山區東香里12鄰美之城5巷2號,245967.59,2740024.59
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,5號,,,新竹市香山區東香里12鄰美之城5巷5號,245959.41,2739996.9
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,9號,,,新竹市香山區東香里12鄰美之城5巷9號,245949.95,2739992.42
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,10號,,,新竹市香山區東香里12鄰美之城5巷10號,245944.4,2740013.42
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,8號,,,新竹市香山區東香里12鄰美之城5巷8號,245950.22,2740016.06
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,21號,,,新竹市香山區東香里12鄰美之城5巷21號,245917.12,2739976.39
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城,7之1號,,,新竹市香山區東香里12鄰美之城7之1號,245988.86,2740052.48
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,5號,,,新竹市香山區東香里12鄰美之城9巷5號,245946.02,2740050.96
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,14號,,,新竹市香山區東香里12鄰美之城9巷14號,245902.34,2740035.65
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,26號,,,新竹市香山區東香里12鄰美之城9巷26號,245839.11,2740006.44
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,6號,,,新竹市香山區東香里12鄰美之城9巷6號,245941.08,2740049.19
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,15號,,,新竹市香山區東香里12鄰美之城9巷15號,245889.39,2740028.95
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,8號,,,新竹市香山區東香里12鄰美之城9巷8號,245932.13,2740046.2
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,16號,,,新竹市香山區東香里12鄰美之城9巷16號,245884.37,2740026.83
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,1號,,,新竹市香山區東香里12鄰美之城9巷1號,245964.52,2740057.78
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,2號,,,新竹市香山區東香里12鄰美之城9巷2號,245959.77,2740056.15
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,7號,,,新竹市香山區東香里12鄰美之城9巷7號,245936.97,2740047.73
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,22號,,,新竹市香山區東香里12鄰美之城9巷22號,245854.57,2740015.86
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,24號,,,新竹市香山區東香里12鄰美之城9巷24號,245847.71,2740010.61
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,21號,,,新竹市香山區東香里12鄰美之城9巷21號,245860.14,2740017.23
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,25號,,,新竹市香山區東香里12鄰美之城9巷25號,245844.09,2740008.1
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,3號,,,新竹市香山區東香里12鄰美之城9巷3號,245955.47,2740054.45
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,12號,,,新竹市香山區東香里12鄰美之城9巷12號,245912.32,2740037.87
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,4號,,,新竹市香山區東香里12鄰美之城9巷4號,245950.35,2740052.54
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,18號,,,新竹市香山區東香里12鄰美之城9巷18號,245875.49,2740020.72
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,23號,,,新竹市香山區東香里12鄰美之城9巷23號,245851.41,2740012.47
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,14號,2,,新竹市香山區東香里12鄰美之城9巷14號二樓,245902.34,2740035.65
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,14號,3,,新竹市香山區東香里12鄰美之城9巷14號三樓,245902.34,2740035.65
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,14號,4,,新竹市香山區東香里12鄰美之城9巷14號四樓,245902.34,2740035.65
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,14號,2,1,新竹市香山區東香里12鄰美之城9巷14號二樓之1,245902.34,2740035.65
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,14號,2,2,新竹市香山區東香里12鄰美之城9巷14號二樓之2,245902.34,2740035.65
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,14號,3,1,新竹市香山區東香里12鄰美之城9巷14號三樓之1,245902.34,2740035.65
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,14號,3,2,新竹市香山區東香里12鄰美之城9巷14號三樓之2,245902.34,2740035.65
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城5巷,12之1號,,,新竹市香山區東香里12鄰美之城5巷12之1號,245936.5,2740010.54
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,12,,美之城9巷,20號,,,新竹市香山區東香里12鄰美之城9巷20號,245866.63,2740015.9
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城,33號,,,新竹市香山區東香里10鄰美之城33號,245930.98,2740087.83
