addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:unit,addr:full,description,x,y,source,source:url
TW,台灣省,新竹縣,竹北市,新國里,31,新溪街175巷,,106之1號,,,新竹縣竹北市新國里31鄰新溪街175巷106之1號,臨,249071.1,2747072.9,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新國里,31,新溪街175巷,,106之2號,,,新竹縣竹北市新國里31鄰新溪街175巷106之2號,臨,249069.25,2747030.04,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新國里,14,新溪街,,178號,,,新竹縣竹北市新國里14鄰新溪街178號,臨,249182.65,2747374.69,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新國里,14,新溪街,,212號,,,新竹縣竹北市新國里14鄰新溪街212號,臨,249091.91,2747309.34,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新國里,16,新生街,,73號,,,新竹縣竹北市新國里16鄰新生街73號,臨,249603.37,2748251.66,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新國里,15,溪州路246巷,,236號,,,新竹縣竹北市新國里15鄰溪州路246巷236號,臨,249035.52,2747683.75,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新國里,7,華興一街71巷,,6之1號,,,新竹縣竹北市新國里7鄰華興一街71巷6之1號,臨,250036.2,2748025.98,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新國里,29,華興五街,,49之1號,,,新竹縣竹北市新國里29鄰華興五街49之1號,臨,249766.96,2747719.09,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新崙里,27,中華路,,1之6號,,,新竹縣竹北市新崙里27鄰中華路1之6號,臨,249720.88,2746534.54,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新崙里,30,中華路1巷,,13號,,,新竹縣竹北市新崙里30鄰中華路1巷13號,臨,249687.27,2746501.94,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新崙里,30,中華路1巷72弄,,50之1號,,,新竹縣竹北市新崙里30鄰中華路1巷72弄50之1號,臨,249353.77,2746669.99,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新崙里,6,中華路,,186號,,,新竹縣竹北市新崙里6鄰中華路186號,臨,250165.82,2746976.33,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新崙里,29,光明十一路1巷278弄,,7號,,,新竹縣竹北市新崙里29鄰光明十一路1巷278弄7號,臨,249264.11,2747017.93,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新崙里,29,光明十一路1巷,,355號,,,新竹縣竹北市新崙里29鄰光明十一路1巷355號,臨,248997.81,2746908.44,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新崙里,22,光明十一路,,102號,,,新竹縣竹北市新崙里22鄰光明十一路102號,臨,249835.79,2747050.52,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新崙里,16,光明十一路,,112號,,,新竹縣竹北市新崙里16鄰光明十一路112號,臨,249840.58,2747123.08,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,7,中正西路1367巷,,30號,,,新竹縣竹北市新庄里7鄰中正西路1367巷30號,臨,246409.68,2748219.36,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,7,中正西路1367巷125弄,,50號,,,新竹縣竹北市新庄里7鄰中正西路1367巷125弄50號,臨,246314.06,2747958.52,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,7,中正西路,,1783之1號,,,新竹縣竹北市新庄里7鄰中正西路1783之1號,臨,246299.83,2748319.95,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,1,中正西路1919巷,,70之1號,,,新竹縣竹北市新庄里1鄰中正西路1919巷70之1號,臨,245999.51,2748184.05,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,1,中正西路,,1939號,,,新竹縣竹北市新庄里1鄰中正西路1939號,臨,245892.62,2748251.65,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,8,新寮街196巷,,101號,,,新竹縣竹北市新庄里8鄰新寮街196巷101號,臨,247247,2747527,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,8,新寮街316巷,,78之1號,,,新竹縣竹北市新庄里8鄰新寮街316巷78之1號,臨,247301.6,2747344.4,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,8,新寮街316巷,,96號,,,新竹縣竹北市新庄里8鄰新寮街316巷96號,臨,247274.76,2747366.45,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,10,新寮街316巷103弄,,68之1號,,,新竹縣竹北市新庄里10鄰新寮街316巷103弄68之1號,臨,247169.26,2747150.43,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,10,新寮街316巷,,150號,,,新竹縣竹北市新庄里10鄰新寮街316巷150號,臨,247152.81,2747422.21,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,10,新寮街316巷236弄,,22號,,,新竹縣竹北市新庄里10鄰新寮街316巷236弄22號,臨,246884.36,2747438.83,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新庄里,9,新寮街389巷,,19號,,,新竹縣竹北市新庄里9鄰新寮街389巷19號,臨,247609.28,2746998.79,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,9,新港一街,,107號,,,新竹縣竹北市新港里9鄰新港一街107號,臨,244351.26,2749042.27,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,8,新港一街,,147號,,,新竹縣竹北市新港里8鄰新港一街147號,臨,244430.18,2749007.8,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,9,新港三街一段,,6號,,,新竹縣竹北市新港里9鄰新港三街一段6號,臨,244271.09,2749328.29,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,4,新港三街一段,,190號,,,新竹縣竹北市新港里4鄰新港三街一段190號,臨,244751.58,2749152.61,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,4,新港三街二段,,13之1號,,,新竹縣竹北市新港里4鄰新港三街二段13之1號,臨,244922.25,2749078.91,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,7,新港二街123巷,,80號,,,新竹縣竹北市新港里7鄰新港二街123巷80號,臨,244549.22,2749228.59,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,8,新港二街,,162號,,,新竹縣竹北市新港里8鄰新港二街162號,臨,244540.97,2749046.77,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,4,新港二街,,208號,,,新竹縣竹北市新港里4鄰新港二街208號,臨,244753.69,2748944.23,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,4,新港二街,,210號,,,新竹縣竹北市新港里4鄰新港二街210號,臨,244768.9,2748938.41,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,水防道路五段371巷,,121號,,,新竹縣竹北市新港里1鄰水防道路五段371巷121號,臨,244976.45,2749726.52,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,2,漁寮街52巷,,6號,,,新竹縣竹北市新港里2鄰漁寮街52巷6號,臨,244708.04,2749339.71,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,漁寮街71巷,,1號,,,新竹縣竹北市新港里1鄰漁寮街71巷1號,臨,244590.96,2749413.77,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,漁寮街99巷,,81號,,,新竹縣竹北市新港里1鄰漁寮街99巷81號,臨,244548.64,2749476.98,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,10,西濱路一段,,51號,,,新竹縣竹北市新港里10鄰西濱路一段51號,臨,244164.82,2749368.51,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,9,西濱路一段69巷,,51之1號,,,新竹縣竹北市新港里9鄰西濱路一段69巷51之1號,臨,244030.27,2749592.65,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,9,西濱路一段69巷,,51之2號,,,新竹縣竹北市新港里9鄰西濱路一段69巷51之2號,臨,243856.3,2749564.42,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,9,西濱路一段69巷,,150號,,,新竹縣竹北市新港里9鄰西濱路一段69巷150號,臨,243767.03,2749431.81,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,9,西濱路一段105巷,,12之1號,,,新竹縣竹北市新港里9鄰西濱路一段105巷12之1號,臨,244276.35,2749543.34,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,西濱路一段195巷,,28之1號,,,新竹縣竹北市新港里1鄰西濱路一段195巷28之1號,臨,244521.07,2749766.98,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,西濱路一段195巷,,32之1號,,,新竹縣竹北市新港里1鄰西濱路一段195巷32之1號,臨,244533.01,2749780.56,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,西濱路一段195巷,,49之1號,,,新竹縣竹北市新港里1鄰西濱路一段195巷49之1號,臨,244543.22,2749843.58,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,西濱路一段195巷,,112之1號,,,新竹縣竹北市新港里1鄰西濱路一段195巷112之1號,臨,244671.9,2749957.4,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,西濱路一段195巷,,118號,,,新竹縣竹北市新港里1鄰西濱路一段195巷118號,臨,244680.23,2749965.11,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,西濱路一段195巷,,126號,,,新竹縣竹北市新港里1鄰西濱路一段195巷126號,臨,244696.42,2749983.94,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,西濱路一段200巷,,39號,,,新竹縣竹北市新港里1鄰西濱路一段200巷39號,臨,244680.64,2749674.35,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新港里,1,西濱路一段,,288號,,,新竹縣竹北市新港里1鄰西濱路一段288號,臨,244617.75,2749765.13,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新社里,27,中正西路,,286號,,,新竹縣竹北市新社里27鄰中正西路286號,臨,249713.36,2748343.4,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新社里,31,中正西路,,373號,,,新竹縣竹北市新社里31鄰中正西路373號,臨,249459.09,2748358.02,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新社里,33,中正西路,,462號,,,新竹縣竹北市新社里33鄰中正西路462號,臨,249322.43,2748403.74,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新社里,33,中正西路,,496號,,,新竹縣竹北市新社里33鄰中正西路496號,臨,249266.74,2748402.87,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新社里,19,新工三路,,159之1號,,,新竹縣竹北市新社里19鄰新工三路159之1號,臨,249887.52,2748897.91,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新社里,33,環北路三段,,612之1號,,,新竹縣竹北市新社里33鄰環北路三段612之1號,臨,249374.69,2748470.36,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,新社里,32,環北路五段,,18之1號,,,新竹縣竹北市新社里32鄰環北路五段18之1號,臨,249364.57,2748311.46,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東平里,16,六家三街,,6號,,,新竹縣竹北市東平里16鄰六家三街6號,臨,252976.35,2744506.82,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東平里,23,嘉政九街,,22之1號,,,新竹縣竹北市東平里23鄰嘉政九街22之1號,臨,253571.34,2744370.83,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東平里,6,文興路一段,,196號,,,新竹縣竹北市東平里6鄰文興路一段196號,臨,252816.68,2744801.73,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東平里,6,文興路一段,,220號,,,新竹縣竹北市東平里6鄰文興路一段220號,臨,252860.71,2744778.59,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,12,東海一街,,2號,,,新竹縣竹北市東海里12鄰東海一街2號,臨,254669.73,2744663.05,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,12,東海一街,,16之1號,,,新竹縣竹北市東海里12鄰東海一街16之1號,臨,254698.49,2744684.57,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,12,東海一街,,28號,,,新竹縣竹北市東海里12鄰東海一街28號,臨,254717.09,2744709.89,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,12,東海一街30巷,,10之1號,,,新竹縣竹北市東海里12鄰東海一街30巷10之1號,臨,254760.49,2744656.18,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,7,東海一街,,103號,,,新竹縣竹北市東海里7鄰東海一街103號,臨,254889.06,2744828.84,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,7,東海一街156巷100弄,,12號,,,新竹縣竹北市東海里7鄰東海一街156巷100弄12號,臨,255095.12,2744671.48,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,7,東海一街156巷100弄,,16號,,,新竹縣竹北市東海里7鄰東海一街156巷100弄16號,臨,255087.81,2744664.7,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,7,東海一街173巷,,56之1號,,,新竹縣竹北市東海里7鄰東海一街173巷56之1號,臨,254929.32,2745163.72,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,7,東海一街,,286號,,,新竹縣竹北市東海里7鄰東海一街286號,臨,255106.54,2745109.38,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,16,東海三街,,35之1號,,,新竹縣竹北市東海里16鄰東海三街35之1號,臨,255315.07,2743865.76,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,3,東海三街55巷,,26號,,,新竹縣竹北市東海里3鄰東海三街55巷26號,臨,255406.34,2743883.23,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,3,東海三街55巷,,75號,,,新竹縣竹北市東海里3鄰東海三街55巷75號,臨,255526.98,2743917.52,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,15,東海三街68巷,,1號,,,新竹縣竹北市東海里15鄰東海三街68巷1號,臨,255348.23,2743800.98,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,3,東海三街,,82號,,,新竹縣竹北市東海里3鄰東海三街82號,臨,255385.43,2743807.71,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,3,東海三街,,183號,,,新竹縣竹北市東海里3鄰東海三街183號,臨,255736.37,2743663.08,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,3,東海三街,,193之1號,,,新竹縣竹北市東海里3鄰東海三街193之1號,臨,255772.5,2743646.67,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,3,東海三街,,193之2號,,,新竹縣竹北市東海里3鄰東海三街193之2號,臨,255803.23,2743628.35,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,3,東海三街,,220號,,,新竹縣竹北市東海里3鄰東海三街220號,臨,255687.85,2743661.4,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,3,東海三街,,278之1號,,,新竹縣竹北市東海里3鄰東海三街278之1號,臨,255826.76,2743600.28,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,4,東海三街310巷,,7號,,,新竹縣竹北市東海里4鄰東海三街310巷7號,臨,255902.18,2743513.38,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,10,東興路一段503巷,,18號,,,新竹縣竹北市東海里10鄰東興路一段503巷18號,臨,254421.35,2744971.75,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,6,東興路一段769巷,,92之1號,,,新竹縣竹北市東海里6鄰東興路一段769巷92之1號,臨,255146.66,2744554.18,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,6,東興路一段769巷,,92之2號,,,新竹縣竹北市東海里6鄰東興路一段769巷92之2號,臨,255190.58,2744488.03,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,12,東興路一段,,827號,,,新竹縣竹北市東海里12鄰東興路一段827號,臨,254992.08,2744268.61,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,13,東興路一段,,1352之1號,,,新竹縣竹北市東海里13鄰東興路一段1352之1號,臨,255067.16,2744055.38,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,17,東興路二段,,182號,,,新竹縣竹北市東海里17鄰東興路二段182號,臨,255324.2,2743618.88,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,17,東興路二段196巷,,36號,,,新竹縣竹北市東海里17鄰東興路二段196巷36號,臨,255194,2743526.83,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,1,東興路二段,,845之1號,,,新竹縣竹北市東海里1鄰東興路二段845之1號,臨,256640.95,2742128.86,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,1,東興路二段,,879號,,,新竹縣竹北市東海里1鄰東興路二段879號,臨,256698.22,2742053.97,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,1,東興路二段,,918號,,,新竹縣竹北市東海里1鄰東興路二段918號,臨,256554.06,2742215.65,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,8,興海街103巷,,16之1號,,,新竹縣竹北市東海里8鄰興海街103巷16之1號,臨,254314.18,2745280.46,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,8,興海街259巷,,10之1號,,,新竹縣竹北市東海里8鄰興海街259巷10之1號,臨,254677.41,2745401.51,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,19,興海街476巷,,16號,,,新竹縣竹北市東海里19鄰興海街476巷16號,臨,254975.74,2745363.3,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,19,興海街476巷,,18號,,,新竹縣竹北市東海里19鄰興海街476巷18號,臨,254961.46,2745345.04,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東海里,19,興海街,,526號,,,新竹縣竹北市東海里19鄰興海街526號,臨,255058.5,2745259.11,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,2,光明六路東二段,,65號,,,新竹縣竹北市東興里2鄰光明六路東二段65號,臨,253104.85,2745643.38,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,5,嘉興路,,373號,,,新竹縣竹北市東興里5鄰嘉興路373號,臨,253124.63,2745883.93,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,48,嘉興路394巷,,251號,,,新竹縣竹北市東興里48鄰嘉興路394巷251號,臨,253773.71,2745777.99,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,48,嘉興路394巷,,253號,,,新竹縣竹北市東興里48鄰嘉興路394巷253號,臨,253766.26,2745784.31,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,48,嘉興路394巷,,255號,,,新竹縣竹北市東興里48鄰嘉興路394巷255號,臨,253748.87,2745795.59,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,11,嘉興路399巷,,6之1號,,,新竹縣竹北市東興里11鄰嘉興路399巷6之1號,臨,253168.38,2745960.05,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,6,東興路一段,,65號,,,新竹縣竹北市東興里6鄰東興路一段65號,臨,253108.92,2745753.29,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,4,東興路一段,,82號,,,新竹縣竹北市東興里4鄰東興路一段82號,臨,253115.19,2745716.19,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,35,東興路一段221巷,,1之1號,,,新竹縣竹北市東興里35鄰東興路一段221巷1之1號,臨,253558.89,2745346.41,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,35,東興路一段,,239之1號,,,新竹縣竹北市東興里35鄰東興路一段239之1號,臨,253622.9,2745268.86,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹北市,東興里,43,東興路一段,,466號,,,新竹縣竹北市東興里43鄰東興路一段466號,臨,253816.63,2745161.4,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
