addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,x,y,addr:TW:dataset,source
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街,37號,,,彰化縣竹塘鄉竹塘村20鄰中興街37號,191626.566,2639500.747,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街,39號,,,彰化縣竹塘鄉竹塘村20鄰中興街39號,191622.125,2639502.783,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,40號,,,彰化縣竹塘鄉竹塘村10鄰中興街40號,191649.881,2639527.209,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街41巷,1號,,,彰化縣竹塘鄉竹塘村20鄰中興街41巷1號,191611.81,2639482.534,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街41巷,3號,,,彰化縣竹塘鄉竹塘村20鄰中興街41巷3號,191609.407,2639478.369,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,4號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷4號,191595.386,2639477.222,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街41巷,5號,,,彰化縣竹塘鄉竹塘村20鄰中興街41巷5號,191607.805,2639475.005,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,6號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷6號,191593.035,2639473.147,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街41巷,7號,,,彰化縣竹塘鄉竹塘村20鄰中興街41巷7號,191605.402,2639471,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,8號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷8號,191591.467,2639469.072,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街41巷,9號,,,彰化縣竹塘鄉竹塘村20鄰中興街41巷9號,191603.48,2639467.476,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,10號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷10號,191589.543,2639465.874,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街41巷,11號,,,彰化縣竹塘鄉竹塘村20鄰中興街41巷11號,191601.397,2639463.631,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,12號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷12號,191587.781,2639461.709,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,14號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷14號,191586.019,2639458.185,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街41巷,15號,,,彰化縣竹塘鄉竹塘村20鄰中興街41巷15號,191597.873,2639456.262,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,20號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷20號,191568.38,2639434.03,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,20,中興街41巷,21號,,,彰化縣竹塘鄉竹塘村20鄰中興街41巷21號,191585.87,2639426.24,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,22號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷22號,191571.561,2639432.709,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,22之2號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷22之2號,191569.96,2639461.42,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,22之1號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷22之1號,191583.944,2639454.025,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街41巷,26號,,,彰化縣竹塘鄉竹塘村19鄰中興街41巷26號,191567.15,2639443.5,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,42號,,,彰化縣竹塘鄉竹塘村10鄰中興街42號,191644.145,2639528.875,170727,彰化縣政府
