source,addr:TW:dataset,addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:place,addr:housename,addr:housenumber,addr:floor,addr:full,x,y
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,二棟,21號,3,高雄市橋頭區白樹里21鄰精忠新村二棟三樓21號,178048.420,2517641.960
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,一棟,21號,1,高雄市橋頭區白樹里21鄰精忠新村一棟一樓21號,178062.390,2517630.150
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,一棟,21號,2,高雄市橋頭區白樹里21鄰精忠新村一棟二樓21號,178062.390,2517630.150
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,二棟,21號,1,高雄市橋頭區白樹里21鄰精忠新村二棟一樓21號,178048.420,2517641.960
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,一棟,21號,3,高雄市橋頭區白樹里21鄰精忠新村一棟三樓21號,178062.390,2517630.150
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,一棟,21號,4,高雄市橋頭區白樹里21鄰精忠新村一棟四樓21號,178062.390,2517630.150
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,二棟,21號,2,高雄市橋頭區白樹里21鄰精忠新村二棟二樓21號,178048.420,2517641.960
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,二棟,21號,4,高雄市橋頭區白樹里21鄰精忠新村二棟四樓21號,178048.420,2517641.960
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,一棟,22號,4,高雄市橋頭區白樹里21鄰精忠新村一棟四樓22號,178062.390,2517630.150
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,二棟,22號,3,高雄市橋頭區白樹里21鄰精忠新村二棟三樓22號,178048.420,2517641.960
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,一棟,22號,1,高雄市橋頭區白樹里21鄰精忠新村一棟一樓22號,178062.390,2517630.150
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,二棟,22號,1,高雄市橋頭區白樹里21鄰精忠新村二棟一樓22號,178048.420,2517641.960
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,一棟,22號,2,高雄市橋頭區白樹里21鄰精忠新村一棟二樓22號,178062.390,2517630.150
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,一棟,22號,3,高雄市橋頭區白樹里21鄰精忠新村一棟三樓22號,178062.390,2517630.150
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,二棟,22號,2,高雄市橋頭區白樹里21鄰精忠新村二棟二樓22號,178048.420,2517641.960
高雄市政府,160248,TW,高雄市,橋頭區,白樹里,21,精忠新村,二棟,22號,4,高雄市橋頭區白樹里21鄰精忠新村二棟四樓22號,178048.420,2517641.960
