source,addr:TW:dataset,addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:place,addr:housenumber,addr:floor,addr:unit,addr:full,x,y
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,35之3號,,,高雄市小港區港正里8鄰中船一村35之3號,181608.101,2495766.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,35之4號,,,高雄市小港區港正里8鄰中船一村35之4號,181608.101,2495766.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,35之5號,,,高雄市小港區港正里8鄰中船一村35之5號,181608.101,2495766.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,35之6號,,,高雄市小港區港正里8鄰中船一村35之6號,181608.101,2495766.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,35之7號,,,高雄市小港區港正里8鄰中船一村35之7號,181608.101,2495766.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,35之8號,,,高雄市小港區港正里8鄰中船一村35之8號,181608.101,2495766.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,37號,,,高雄市小港區港正里8鄰中船一村37號,181570.998,2495777.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,39號,,,高雄市小港區港正里8鄰中船一村39號,181568.898,2495774.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,41號,,,高雄市小港區港正里8鄰中船一村41號,181565.298,2495772.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,43號,,,高雄市小港區港正里8鄰中船一村43號,181562.397,2495769.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,45號,,,高雄市小港區港正里8鄰中船一村45號,181558.597,2495767.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,47號,,,高雄市小港區港正里8鄰中船一村47號,181551.897,2495762.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,49號,,,高雄市小港區港正里8鄰中船一村49號,181547.996,2495761.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,51號,,,高雄市小港區港正里8鄰中船一村51號,181542.496,2495761.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,53號,,,高雄市小港區港正里8鄰中船一村53號,181541.496,2495755.668
高雄市政府,160248,TW,高雄市,小港區,港正里,8,中船一村,55號,,,高雄市小港區港正里8鄰中船一村55號,181536.595,2495755.668
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,1號,,,高雄市小港區港正里9鄰中船二村1號,181521.896,2495901.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,1之1號,,,高雄市小港區港正里9鄰中船二村1之1號,181521.896,2495901.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,1之2號,,,高雄市小港區港正里9鄰中船二村1之2號,181521.896,2495901.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,1之3號,,,高雄市小港區港正里9鄰中船二村1之3號,181521.896,2495901.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,2號,,,高雄市小港區港正里9鄰中船二村2號,181512.295,2495895.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,2之1號,,,高雄市小港區港正里9鄰中船二村2之1號,181512.295,2495895.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,2之2號,,,高雄市小港區港正里9鄰中船二村2之2號,181512.295,2495895.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,2之3號,,,高雄市小港區港正里9鄰中船二村2之3號,181512.295,2495895.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,3號,,,高雄市小港區港正里9鄰中船二村3號,181497.894,2495886.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,3之1號,,,高雄市小港區港正里9鄰中船二村3之1號,181497.894,2495886.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,3之2號,,,高雄市小港區港正里9鄰中船二村3之2號,181497.894,2495886.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,3之3號,,,高雄市小港區港正里9鄰中船二村3之3號,181497.894,2495886.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,4號,,,高雄市小港區港正里9鄰中船二村4號,181487.593,2495880.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,4之1號,,,高雄市小港區港正里9鄰中船二村4之1號,181487.593,2495880.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,4之2號,,,高雄市小港區港正里9鄰中船二村4之2號,181487.593,2495880.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,4之3號,,,高雄市小港區港正里9鄰中船二村4之3號,181487.593,2495880.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,5號,,,高雄市小港區港正里9鄰中船二村5號,181477.892,2495873.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,5之1號,,,高雄市小港區港正里9鄰中船二村5之1號,181477.892,2495873.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,5之2號,,,高雄市小港區港正里9鄰中船二村5之2號,181477.892,2495873.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,5之3號,,,高雄市小港區港正里9鄰中船二村5之3號,181477.892,2495873.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,6號,,,高雄市小港區港正里9鄰中船二村6號,181468.692,2495867.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,6之1號,,,高雄市小港區港正里9鄰中船二村6之1號,181468.692,2495867.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,6之2號,,,高雄市小港區港正里9鄰中船二村6之2號,181468.692,2495867.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,6之3號,,,高雄市小港區港正里9鄰中船二村6之3號,181468.692,2495867.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,7號,,,高雄市小港區港正里9鄰中船二村7號,181454.590,2495859.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,7之1號,,,高雄市小港區港正里9鄰中船二村7之1號,181454.590,2495859.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,7之2號,,,高雄市小港區港正里9鄰中船二村7之2號,181454.590,2495859.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,7之3號,,,高雄市小港區港正里9鄰中船二村7之3號,181454.590,2495859.672
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,8號,,,高雄市小港區港正里9鄰中船二村8號,181445.990,2495854.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,8之1號,,,高雄市小港區港正里9鄰中船二村8之1號,181445.990,2495854.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,8之2號,,,高雄市小港區港正里9鄰中船二村8之2號,181445.990,2495854.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,8之3號,,,高雄市小港區港正里9鄰中船二村8之3號,181445.990,2495854.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,9號,,,高雄市小港區港正里9鄰中船二村9號,181432.289,2495846.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,9之1號,,,高雄市小港區港正里9鄰中船二村9之1號,181432.289,2495846.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,9之2號,,,高雄市小港區港正里9鄰中船二村9之2號,181432.289,2495846.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,9之3號,,,高雄市小港區港正里9鄰中船二村9之3號,181432.289,2495846.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,10號,,,高雄市小港區港正里9鄰中船二村10號,181421.188,2495839.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,10之1號,,,高雄市小港區港正里9鄰中船二村10之1號,181421.188,2495839.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,10之2號,,,高雄市小港區港正里9鄰中船二村10之2號,181421.188,2495839.671
高雄市政府,160248,TW,高雄市,小港區,港正里,9,中船二村,10之3號,,,高雄市小港區港正里9鄰中船二村10之3號,181421.188,2495839.671
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,11號,,,高雄市小港區港正里10鄰中船二村11號,181511.695,2495916.673
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,11之1號,,,高雄市小港區港正里10鄰中船二村11之1號,181511.695,2495916.673
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,11之2號,,,高雄市小港區港正里10鄰中船二村11之2號,181511.695,2495916.673
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,11之3號,,,高雄市小港區港正里10鄰中船二村11之3號,181511.695,2495916.673
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,12號,,,高雄市小港區港正里10鄰中船二村12號,181502.695,2495910.673
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,12之1號,,,高雄市小港區港正里10鄰中船二村12之1號,181502.695,2495910.673
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,12之2號,,,高雄市小港區港正里10鄰中船二村12之2號,181502.695,2495910.673
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,12之3號,,,高雄市小港區港正里10鄰中船二村12之3號,181502.695,2495910.673
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,13號,,,高雄市小港區港正里10鄰中船二村13號,181489.394,2495902.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,13之1號,,,高雄市小港區港正里10鄰中船二村13之1號,181489.394,2495902.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,13之2號,,,高雄市小港區港正里10鄰中船二村13之2號,181489.394,2495902.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,13之3號,,,高雄市小港區港正里10鄰中船二村13之3號,181489.394,2495902.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,14號,,,高雄市小港區港正里10鄰中船二村14號,181479.493,2495897.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,14之1號,,,高雄市小港區港正里10鄰中船二村14之1號,181479.493,2495897.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,14之2號,,,高雄市小港區港正里10鄰中船二村14之2號,181479.493,2495897.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,14之3號,,,高雄市小港區港正里10鄰中船二村14之3號,181479.493,2495897.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,15號,,,高雄市小港區港正里10鄰中船二村15號,181466.492,2495889.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,15之1號,,,高雄市小港區港正里10鄰中船二村15之1號,181466.492,2495889.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,15之2號,,,高雄市小港區港正里10鄰中船二村15之2號,181466.492,2495889.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,15之3號,,,高雄市小港區港正里10鄰中船二村15之3號,181466.492,2495889.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,16號,,,高雄市小港區港正里10鄰中船二村16號,181457.891,2495884.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,16之1號,,,高雄市小港區港正里10鄰中船二村16之1號,181457.891,2495884.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,16之2號,,,高雄市小港區港正里10鄰中船二村16之2號,181457.891,2495884.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,16之3號,,,高雄市小港區港正里10鄰中船二村16之3號,181457.891,2495884.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,17號,,,高雄市小港區港正里10鄰中船二村17號,181447.290,2495874.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,17之1號,,,高雄市小港區港正里10鄰中船二村17之1號,181447.290,2495874.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,17之2號,,,高雄市小港區港正里10鄰中船二村17之2號,181447.290,2495874.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,17之3號,,,高雄市小港區港正里10鄰中船二村17之3號,181447.290,2495874.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,18號,,,高雄市小港區港正里10鄰中船二村18號,181437.389,2495869.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,18之1號,,,高雄市小港區港正里10鄰中船二村18之1號,181437.389,2495869.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,18之2號,,,高雄市小港區港正里10鄰中船二村18之2號,181437.389,2495869.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,18之3號,,,高雄市小港區港正里10鄰中船二村18之3號,181437.389,2495869.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,19號,,,高雄市小港區港正里10鄰中船二村19號,181424.588,2495857.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,19之1號,,,高雄市小港區港正里10鄰中船二村19之1號,181424.588,2495857.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,19之2號,,,高雄市小港區港正里10鄰中船二村19之2號,181424.588,2495857.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,19之3號,,,高雄市小港區港正里10鄰中船二村19之3號,181424.588,2495857.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,20號,,,高雄市小港區港正里10鄰中船二村20號,181412.087,2495854.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,20之1號,,,高雄市小港區港正里10鄰中船二村20之1號,181412.087,2495854.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,20之2號,,,高雄市小港區港正里10鄰中船二村20之2號,181412.087,2495854.672
高雄市政府,160248,TW,高雄市,小港區,港正里,10,中船二村,20之3號,,,高雄市小港區港正里10鄰中船二村20之3號,181412.087,2495854.672
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,21號,,,高雄市小港區港正里11鄰中船二村21號,181496.694,2495935.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,21之1號,,,高雄市小港區港正里11鄰中船二村21之1號,181496.694,2495935.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,21之2號,,,高雄市小港區港正里11鄰中船二村21之2號,181496.694,2495935.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,21之3號,,,高雄市小港區港正里11鄰中船二村21之3號,181496.694,2495935.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,22號,,,高雄市小港區港正里11鄰中船二村22號,181486.794,2495929.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,22之1號,,,高雄市小港區港正里11鄰中船二村22之1號,181486.794,2495929.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,22之2號,,,高雄市小港區港正里11鄰中船二村22之2號,181486.794,2495929.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,22之3號,,,高雄市小港區港正里11鄰中船二村22之3號,181486.794,2495929.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,23號,,,高雄市小港區港正里11鄰中船二村23號,181471.392,2495921.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,23之1號,,,高雄市小港區港正里11鄰中船二村23之1號,181471.392,2495921.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,23之2號,,,高雄市小港區港正里11鄰中船二村23之2號,181471.392,2495921.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,23之3號,,,高雄市小港區港正里11鄰中船二村23之3號,181471.392,2495921.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,24號,,,高雄市小港區港正里11鄰中船二村24號,181462.192,2495916.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,24之1號,,,高雄市小港區港正里11鄰中船二村24之1號,181462.192,2495916.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,24之2號,,,高雄市小港區港正里11鄰中船二村24之2號,181462.192,2495916.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,24之3號,,,高雄市小港區港正里11鄰中船二村24之3號,181462.192,2495916.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,25號,,,高雄市小港區港正里11鄰中船二村25號,181439.890,2495902.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,25之1號,,,高雄市小港區港正里11鄰中船二村25之1號,181439.890,2495902.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,25之2號,,,高雄市小港區港正里11鄰中船二村25之2號,181439.890,2495902.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,25之3號,,,高雄市小港區港正里11鄰中船二村25之3號,181439.890,2495902.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,26號,,,高雄市小港區港正里11鄰中船二村26號,181431.689,2495899.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,26之1號,,,高雄市小港區港正里11鄰中船二村26之1號,181431.689,2495899.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,26之2號,,,高雄市小港區港正里11鄰中船二村26之2號,181431.689,2495899.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,26之3號,,,高雄市小港區港正里11鄰中船二村26之3號,181431.689,2495899.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,27號,,,高雄市小港區港正里11鄰中船二村27號,181422.488,2495893.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,27之1號,,,高雄市小港區港正里11鄰中船二村27之1號,181422.488,2495893.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,27之2號,,,高雄市小港區港正里11鄰中船二村27之2號,181422.488,2495893.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,27之3號,,,高雄市小港區港正里11鄰中船二村27之3號,181422.488,2495893.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,28號,,,高雄市小港區港正里11鄰中船二村28號,181410.688,2495890.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,28之1號,,,高雄市小港區港正里11鄰中船二村28之1號,181410.688,2495890.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,28之2號,,,高雄市小港區港正里11鄰中船二村28之2號,181410.688,2495890.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,28之3號,,,高雄市小港區港正里11鄰中船二村28之3號,181410.688,2495890.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,29號,,,高雄市小港區港正里11鄰中船二村29號,181388.286,2495886.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,29之1號,,,高雄市小港區港正里11鄰中船二村29之1號,181388.286,2495886.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,29之2號,,,高雄市小港區港正里11鄰中船二村29之2號,181388.286,2495886.673
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,29之3號,,,高雄市小港區港正里11鄰中船二村29之3號,181388.286,2495886.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,30號,,,高雄市小港區港正里12鄰中船二村30號,181485.494,2495957.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,30之1號,,,高雄市小港區港正里12鄰中船二村30之1號,181485.494,2495957.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,30之2號,,,高雄市小港區港正里12鄰中船二村30之2號,181485.494,2495957.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,30之3號,,,高雄市小港區港正里12鄰中船二村30之3號,181485.494,2495957.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,31號,,,高雄市小港區港正里12鄰中船二村31號,181475.993,2495951.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,31之1號,,,高雄市小港區港正里12鄰中船二村31之1號,181475.993,2495951.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,31之2號,,,高雄市小港區港正里12鄰中船二村31之2號,181475.993,2495951.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,31之3號,,,高雄市小港區港正里12鄰中船二村31之3號,181475.993,2495951.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,32號,,,高雄市小港區港正里12鄰中船二村32號,181459.092,2495941.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,32之1號,,,高雄市小港區港正里12鄰中船二村32之1號,181459.092,2495941.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,32之2號,,,高雄市小港區港正里12鄰中船二村32之2號,181459.092,2495941.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,32之3號,,,高雄市小港區港正里12鄰中船二村32之3號,181459.092,2495941.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,33號,,,高雄市小港區港正里12鄰中船二村33號,181448.891,2495935.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,33之1號,,,高雄市小港區港正里12鄰中船二村33之1號,181448.891,2495935.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,33之2號,,,高雄市小港區港正里12鄰中船二村33之2號,181448.891,2495935.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,33之3號,,,高雄市小港區港正里12鄰中船二村33之3號,181448.891,2495935.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,34號,,,高雄市小港區港正里12鄰中船二村34號,181430.889,2495925.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,34之1號,,,高雄市小港區港正里12鄰中船二村34之1號,181430.889,2495925.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,34之2號,,,高雄市小港區港正里12鄰中船二村34之2號,181430.889,2495925.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,34之3號,,,高雄市小港區港正里12鄰中船二村34之3號,181430.889,2495925.674
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,35號,,,高雄市小港區港正里12鄰中船二村35號,181421.589,2495920.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,35之1號,,,高雄市小港區港正里12鄰中船二村35之1號,181421.589,2495920.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,35之2號,,,高雄市小港區港正里12鄰中船二村35之2號,181421.589,2495920.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,35之3號,,,高雄市小港區港正里12鄰中船二村35之3號,181421.589,2495920.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,36號,,,高雄市小港區港正里12鄰中船二村36號,181408.488,2495911.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,36之1號,,,高雄市小港區港正里12鄰中船二村36之1號,181408.488,2495911.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,36之2號,,,高雄市小港區港正里12鄰中船二村36之2號,181408.488,2495911.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,36之3號,,,高雄市小港區港正里12鄰中船二村36之3號,181408.488,2495911.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,37號,,,高雄市小港區港正里12鄰中船二村37號,181398.787,2495905.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,37之1號,,,高雄市小港區港正里12鄰中船二村37之1號,181398.787,2495905.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,37之2號,,,高雄市小港區港正里12鄰中船二村37之2號,181398.787,2495905.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,37之3號,,,高雄市小港區港正里12鄰中船二村37之3號,181398.787,2495905.673
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,38號,,,高雄市小港區港正里12鄰中船二村38號,181380.180,2495898.670
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,38之1號,,,高雄市小港區港正里12鄰中船二村38之1號,181380.180,2495898.670
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,38之2號,,,高雄市小港區港正里12鄰中船二村38之2號,181380.180,2495898.670
高雄市政府,160248,TW,高雄市,小港區,港正里,12,中船二村,38之3號,,,高雄市小港區港正里12鄰中船二村38之3號,181380.180,2495898.670
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,39號,,,高雄市小港區港正里11鄰中船二村39號,181404.087,2495878.672
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,41號,,,高雄市小港區港正里11鄰中船二村41號,181399.587,2495875.672
高雄市政府,160248,TW,高雄市,小港區,港正里,11,中船二村,43號,,,高雄市小港區港正里11鄰中船二村43號,181393.586,2495870.672
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,7號,,,高雄市鳳山區中正里11鄰鳳翔新村7號,185302.520,2503495.640
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,7之1號,,,高雄市鳳山區中正里11鄰鳳翔新村7之1號,185302.520,2503495.640
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,7之2號,,,高雄市鳳山區中正里11鄰鳳翔新村7之2號,185302.520,2503495.640
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,7之3號,,,高雄市鳳山區中正里11鄰鳳翔新村7之3號,185302.520,2503495.640
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,8號,,,高雄市鳳山區中正里11鄰鳳翔新村8號,185293.070,2503496.160
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,8之1號,,,高雄市鳳山區中正里11鄰鳳翔新村8之1號,185293.070,2503496.160
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,8之2號,,,高雄市鳳山區中正里11鄰鳳翔新村8之2號,185293.070,2503496.160
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,8之3號,,,高雄市鳳山區中正里11鄰鳳翔新村8之3號,185293.070,2503496.160
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,9號,,,高雄市鳳山區中正里11鄰鳳翔新村9號,185302.690,2503505.090
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,9之1號,,,高雄市鳳山區中正里11鄰鳳翔新村9之1號,185302.690,2503505.090
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,9之2號,,,高雄市鳳山區中正里11鄰鳳翔新村9之2號,185302.690,2503505.090
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,9之3號,,,高雄市鳳山區中正里11鄰鳳翔新村9之3號,185302.690,2503505.090
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,10號,,,高雄市鳳山區中正里11鄰鳳翔新村10號,185293.480,2503505.490
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,10之1號,,,高雄市鳳山區中正里11鄰鳳翔新村10之1號,185293.480,2503505.490
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,10之2號,,,高雄市鳳山區中正里11鄰鳳翔新村10之2號,185293.480,2503505.490
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,10之3號,,,高雄市鳳山區中正里11鄰鳳翔新村10之3號,185293.480,2503505.490
高雄市政府,160248,TW,高雄市,鳳山區,中正里,11,鳳翔新村,11號,,,高雄市鳳山區中正里11鄰鳳翔新村11號,185303.170,2503519.980
