source,addr:TW:dataset,addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,addr:floor,addr:unit,addr:full,x,y
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,7,高雄市三民區寶玉里27鄰大昌二路266號地下一層之7,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,17,高雄市三民區寶玉里27鄰大昌二路266號地下一層之17,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,21,高雄市三民區寶玉里27鄰大昌二路266號地下一層之21,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,32,高雄市三民區寶玉里27鄰大昌二路266號地下一層之32,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,41,高雄市三民區寶玉里27鄰大昌二路266號地下一層之41,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,51,高雄市三民區寶玉里27鄰大昌二路266號地下一層之51,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,64,高雄市三民區寶玉里27鄰大昌二路266號地下一層之64,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,69,高雄市三民區寶玉里27鄰大昌二路266號地下一層之69,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,86,高雄市三民區寶玉里27鄰大昌二路266號地下一層之86,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,75,高雄市三民區寶玉里27鄰大昌二路266號地下一層之75,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,22,高雄市三民區寶玉里27鄰大昌二路266號地下一層之22,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,4,高雄市三民區寶玉里27鄰大昌二路266號地下一層之4,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,31,高雄市三民區寶玉里27鄰大昌二路266號地下一層之31,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,63,高雄市三民區寶玉里27鄰大昌二路266號地下一層之63,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,58,高雄市三民區寶玉里27鄰大昌二路266號地下一層之58,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,81,高雄市三民區寶玉里27鄰大昌二路266號地下一層之81,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,88,高雄市三民區寶玉里27鄰大昌二路266號地下一層之88,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,8,高雄市三民區寶玉里27鄰大昌二路266號地下一層之8,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,18,高雄市三民區寶玉里27鄰大昌二路266號地下一層之18,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,23,高雄市三民區寶玉里27鄰大昌二路266號地下一層之23,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,33,高雄市三民區寶玉里27鄰大昌二路266號地下一層之33,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,24,高雄市三民區寶玉里27鄰大昌二路266號地下一層之24,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,42,高雄市三民區寶玉里27鄰大昌二路266號地下一層之42,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,52,高雄市三民區寶玉里27鄰大昌二路266號地下一層之52,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,65,高雄市三民區寶玉里27鄰大昌二路266號地下一層之65,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,76,高雄市三民區寶玉里27鄰大昌二路266號地下一層之76,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,1,高雄市三民區寶玉里27鄰大昌二路266號地下一層之1,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,35,高雄市三民區寶玉里27鄰大昌二路266號地下一層之35,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,82,高雄市三民區寶玉里27鄰大昌二路266號地下一層之82,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,90,高雄市三民區寶玉里27鄰大昌二路266號地下一層之90,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,10,高雄市三民區寶玉里27鄰大昌二路266號地下一層之10,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,19,高雄市三民區寶玉里27鄰大昌二路266號地下一層之19,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,25,高雄市三民區寶玉里27鄰大昌二路266號地下一層之25,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,34,高雄市三民區寶玉里27鄰大昌二路266號地下一層之34,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,43,高雄市三民區寶玉里27鄰大昌二路266號地下一層之43,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,53,高雄市三民區寶玉里27鄰大昌二路266號地下一層之53,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,78,高雄市三民區寶玉里27鄰大昌二路266號地下一層之78,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,5,高雄市三民區寶玉里27鄰大昌二路266號地下一層之5,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,62,高雄市三民區寶玉里27鄰大昌二路266號地下一層之62,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,66,高雄市三民區寶玉里27鄰大昌二路266號地下一層之66,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,12,高雄市三民區寶玉里27鄰大昌二路266號地下一層之12,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,83,高雄市三民區寶玉里27鄰大昌二路266號地下一層之83,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,91,高雄市三民區寶玉里27鄰大昌二路266號地下一層之91,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,11,高雄市三民區寶玉里27鄰大昌二路266號地下一層之11,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,26,高雄市三民區寶玉里27鄰大昌二路266號地下一層之26,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,44,高雄市三民區寶玉里27鄰大昌二路266號地下一層之44,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,55,高雄市三民區寶玉里27鄰大昌二路266號地下一層之55,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,79,高雄市三民區寶玉里27鄰大昌二路266號地下一層之79,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,77,高雄市三民區寶玉里27鄰大昌二路266號地下一層之77,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,9,高雄市三民區寶玉里27鄰大昌二路266號地下一層之9,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,20,高雄市三民區寶玉里27鄰大昌二路266號地下一層之20,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,84,高雄市三民區寶玉里27鄰大昌二路266號地下一層之84,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,92,高雄市三民區寶玉里27鄰大昌二路266號地下一層之92,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,13,高雄市三民區寶玉里27鄰大昌二路266號地下一層之13,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,27,高雄市三民區寶玉里27鄰大昌二路266號地下一層之27,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,46,高雄市三民區寶玉里27鄰大昌二路266號地下一層之46,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,56,高雄市三民區寶玉里27鄰大昌二路266號地下一層之56,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,70,高雄市三民區寶玉里27鄰大昌二路266號地下一層之70,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,80,高雄市三民區寶玉里27鄰大昌二路266號地下一層之80,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,59,高雄市三民區寶玉里27鄰大昌二路266號地下一層之59,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,93,高雄市三民區寶玉里27鄰大昌二路266號地下一層之93,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,14,高雄市三民區寶玉里27鄰大昌二路266號地下一層之14,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,28,高雄市三民區寶玉里27鄰大昌二路266號地下一層之28,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,38,高雄市三民區寶玉里27鄰大昌二路266號地下一層之38,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,47,高雄市三民區寶玉里27鄰大昌二路266號地下一層之47,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,57,高雄市三民區寶玉里27鄰大昌二路266號地下一層之57,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,71,高雄市三民區寶玉里27鄰大昌二路266號地下一層之71,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,3,高雄市三民區寶玉里27鄰大昌二路266號地下一層之3,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,36,高雄市三民區寶玉里27鄰大昌二路266號地下一層之36,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,45,高雄市三民區寶玉里27鄰大昌二路266號地下一層之45,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,54,高雄市三民區寶玉里27鄰大昌二路266號地下一層之54,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,89,高雄市三民區寶玉里27鄰大昌二路266號地下一層之89,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,74,高雄市三民區寶玉里27鄰大昌二路266號地下一層之74,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,94,高雄市三民區寶玉里27鄰大昌二路266號地下一層之94,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,15,高雄市三民區寶玉里27鄰大昌二路266號地下一層之15,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,29,高雄市三民區寶玉里27鄰大昌二路266號地下一層之29,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,39,高雄市三民區寶玉里27鄰大昌二路266號地下一層之39,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,49,高雄市三民區寶玉里27鄰大昌二路266號地下一層之49,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,60,高雄市三民區寶玉里27鄰大昌二路266號地下一層之60,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,67,高雄市三民區寶玉里27鄰大昌二路266號地下一層之67,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,72,高雄市三民區寶玉里27鄰大昌二路266號地下一層之72,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,37,高雄市三民區寶玉里27鄰大昌二路266號地下一層之37,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,48,高雄市三民區寶玉里27鄰大昌二路266號地下一層之48,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,85,高雄市三民區寶玉里27鄰大昌二路266號地下一層之85,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,6,高雄市三民區寶玉里27鄰大昌二路266號地下一層之6,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,16,高雄市三民區寶玉里27鄰大昌二路266號地下一層之16,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,2,高雄市三民區寶玉里27鄰大昌二路266號地下一層之2,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,30,高雄市三民區寶玉里27鄰大昌二路266號地下一層之30,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,40,高雄市三民區寶玉里27鄰大昌二路266號地下一層之40,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,50,高雄市三民區寶玉里27鄰大昌二路266號地下一層之50,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,61,高雄市三民區寶玉里27鄰大昌二路266號地下一層之61,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,68,高雄市三民區寶玉里27鄰大昌二路266號地下一層之68,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,266號,B1,73,高雄市三民區寶玉里27鄰大昌二路266號地下一層之73,181365.475,2505242.899
高雄市政府,160248,TW,高雄市,三民區,寶玉里,27,大昌二路,268號,B1,,高雄市三民區寶玉里27鄰大昌二路268號地下一層,181365.051,2505271.661
高雄市政府,160248,TW,高雄市,三民區,寶玉里,23,大豐二路,341號,B1,,高雄市三民區寶玉里23鄰大豐二路341號地下一層,181543.198,2505289.935
高雄市政府,160248,TW,高雄市,三民區,寶玉里,20,大豐二路,407號,B1,,高雄市三民區寶玉里20鄰大豐二路407號地下層,181639.906,2505388.937
高雄市政府,160248,TW,高雄市,三民區,寶玉里,26,春陽街,48號,B1,,高雄市三民區寶玉里26鄰春陽街48號地下一層,181603.604,2505495.940
高雄市政府,160248,TW,高雄市,三民區,寶玉里,29,春陽街,93號,B2,,高雄市三民區寶玉里29鄰春陽街93號地下二層,181498.895,2505374.938
高雄市政府,160248,TW,高雄市,三民區,寶玉里,18,皓東路,146號,B1,,高雄市三民區寶玉里18鄰皓東路146號地下一層,181594.904,2505576.942
高雄市政府,160248,TW,高雄市,三民區,寶玉里,16,育英街48巷,2號,,4,高雄市三民區寶玉里16鄰育英街48巷2號之四,181460.690,2505559.940
高雄市政府,160248,TW,高雄市,三民區,寶珠里,37,正忠路,269號,B2,,高雄市三民區寶珠里37鄰正忠路269號地下二層,181133.367,2505280.938
高雄市政府,160248,TW,高雄市,三民區,寶盛里,1,九如一路,463號,B1,,高雄市三民區寶盛里1鄰九如一路463號地下層,181090.255,2504425.914
高雄市政府,160248,TW,高雄市,三民區,寶盛里,13,九如一路,529號,B1,,高雄市三民區寶盛里13鄰九如一路529號地下室,180854.638,2504464.917
高雄市政府,160248,TW,高雄市,三民區,寶盛里,15,大順三路,307號,B1,,高雄市三民區寶盛里15鄰大順三路307號地下一層,180770.100,2504267.180
高雄市政府,160248,TW,高雄市,三民區,寶盛里,13,大順三路,311號,B1,,高雄市三民區寶盛里13鄰大順三路311號地下一層,180829.630,2504275.910
高雄市政府,160248,TW,高雄市,三民區,寶興里,28,大昌二路,121之8號,7,2,高雄市三民區寶興里28鄰大昌二路121之8號七樓2,181336.278,2504916.926
高雄市政府,160248,TW,高雄市,三民區,寶興里,7,建興路56巷,2號,B1,,高雄市三民區寶興里7鄰建興路56巷2號地下一層,181138.063,2504850.926
高雄市政府,160248,TW,高雄市,三民區,寶華里,2,九如一路,58號,B1,,高雄市三民區寶華里2鄰九如一路58號地下室,182454.710,2504207.023
高雄市政府,160248,TW,高雄市,三民區,寶華里,12,民信路,6號,B1,,高雄市三民區寶華里12鄰民信路6號地下一層,182465.862,2504379.662
高雄市政府,160248,TW,高雄市,三民區,寶華里,8,陽明路,26號,B1,,高雄市三民區寶華里8鄰陽明路26號地下一層,182290.044,2504317.581
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,2,高雄市三民區寶龍里5鄰建德路190號地下一層之2,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,15,高雄市三民區寶龍里5鄰建德路190號地下一層之15,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,4,高雄市三民區寶龍里5鄰建德路190號地下一層之4,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,39,高雄市三民區寶龍里5鄰建德路190號地下一層之39,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,14,高雄市三民區寶龍里5鄰建德路190號地下一層之14,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,13,高雄市三民區寶龍里5鄰建德路190號地下一層之13,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,24,高雄市三民區寶龍里5鄰建德路190號地下一層之24,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,21,高雄市三民區寶龍里5鄰建德路190號地下一層之21,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,9,高雄市三民區寶龍里5鄰建德路190號地下一層之9,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,41,高雄市三民區寶龍里5鄰建德路190號地下一層之41,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,10,高雄市三民區寶龍里5鄰建德路190號地下一層之10,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,16,高雄市三民區寶龍里5鄰建德路190號地下一層之16,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,42,高雄市三民區寶龍里5鄰建德路190號地下一層之42,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,17,高雄市三民區寶龍里5鄰建德路190號地下一層之17,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,19,高雄市三民區寶龍里5鄰建德路190號地下一層之19,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,26,高雄市三民區寶龍里5鄰建德路190號地下一層之26,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,28,高雄市三民區寶龍里5鄰建德路190號地下一層之28,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,12,高雄市三民區寶龍里5鄰建德路190號地下一層之12,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,18,高雄市三民區寶龍里5鄰建德路190號地下一層之18,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,5,高雄市三民區寶龍里5鄰建德路190號地下一層之5,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,33,高雄市三民區寶龍里5鄰建德路190號地下一層之33,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,22,高雄市三民區寶龍里5鄰建德路190號地下一層之22,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,29,高雄市三民區寶龍里5鄰建德路190號地下一層之29,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,8,高雄市三民區寶龍里5鄰建德路190號地下一層之8,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,34,高雄市三民區寶龍里5鄰建德路190號地下一層之34,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,30,高雄市三民區寶龍里5鄰建德路190號地下一層之30,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,20,高雄市三民區寶龍里5鄰建德路190號地下一層之20,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,25,高雄市三民區寶龍里5鄰建德路190號地下一層之25,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,3,高雄市三民區寶龍里5鄰建德路190號地下一層之3,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,7,高雄市三民區寶龍里5鄰建德路190號地下一層之7,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,27,高雄市三民區寶龍里5鄰建德路190號地下一層之27,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,38,高雄市三民區寶龍里5鄰建德路190號地下一層之38,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,31,高雄市三民區寶龍里5鄰建德路190號地下一層之31,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,23,高雄市三民區寶龍里5鄰建德路190號地下一層之23,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,37,高雄市三民區寶龍里5鄰建德路190號地下一層之37,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,35,高雄市三民區寶龍里5鄰建德路190號地下一層之35,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,11,高雄市三民區寶龍里5鄰建德路190號地下一層之11,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,43,高雄市三民區寶龍里5鄰建德路190號地下一層之43,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,44,高雄市三民區寶龍里5鄰建德路190號地下一層之44,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,1,高雄市三民區寶龍里5鄰建德路190號地下一層之1,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,36,高雄市三民區寶龍里5鄰建德路190號地下一層之36,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,40,高雄市三民區寶龍里5鄰建德路190號地下一層之40,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,6,高雄市三民區寶龍里5鄰建德路190號地下一層之6,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,建德路,190號,B1,32,高雄市三民區寶龍里5鄰建德路190號地下一層之32,180474.117,2505142.939
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,1,高雄市三民區寶龍里5鄰正興路21號地下一層之1,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,13,高雄市三民區寶龍里5鄰正興路21號地下一層之13,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,24,高雄市三民區寶龍里5鄰正興路21號地下一層之24,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,34,高雄市三民區寶龍里5鄰正興路21號地下一層之34,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,44,高雄市三民區寶龍里5鄰正興路21號地下一層之44,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,4,高雄市三民區寶龍里5鄰正興路21號地下一層之4,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,14,高雄市三民區寶龍里5鄰正興路21號地下一層之14,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,25,高雄市三民區寶龍里5鄰正興路21號地下一層之25,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,46,高雄市三民區寶龍里5鄰正興路21號地下一層之46,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,3,高雄市三民區寶龍里5鄰正興路21號地下一層之3,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,21,高雄市三民區寶龍里5鄰正興路21號地下一層之21,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,30,高雄市三民區寶龍里5鄰正興路21號地下一層之30,180378.010,2505201.942
高雄市政府,160248,TW,高雄市,三民區,寶龍里,5,正興路,21號,B1,38,高雄市三民區寶龍里5鄰正興路21號地下一層之38,180378.010,2505201.942
